word,node-label,new-val
(ฉีก - VERB),neg,-0.6495176848874598
(พื้นฐาน - VERB),neg,-0.6488745980707395
(เสนอ - ADJ),neg,-0.6482315112540193
(เช้าตรู่ - ADJ),neg,-0.647588424437299
(อม - ADJ),neg,-0.6469453376205788
(ที่บิน - ADV),neg,-0.6463022508038585
(กะตะสวรรค์ - VERB),neg,-0.6456591639871383
(กัมโบเดีย - VERB),neg,-0.645016077170418
(คุณคุณ - VERB),neg,-0.6443729903536978
(น้ำเงิน - ADJ),neg,-0.6437299035369775
(ไอ - VERB),neg,-0.6430868167202572
(กะรน - VERB),neg,-0.6424437299035369
(รูป - VERB),neg,-0.6418006430868167
(จองหอง - ADV),neg,-0.6411575562700965
(กระหน่ำ - VERB),neg,-0.6405144694533762
(ฉาก - VERB),neg,-0.639871382636656
(ก้าวหน้า - VERB),neg,-0.6392282958199357
(คุณรำคาญ - VERB),neg,-0.6385852090032155
(ก้น - VERB),neg,-0.6379421221864952
(กล้อง - VERB),neg,-0.637299035369775
(ปะการัง - VERB),neg,-0.6366559485530546
(น้ำตาล - ADJ),neg,-0.6360128617363344
(วาน่า - VERB),neg,-0.6353697749196141
(สาบาน - VERB),neg,-0.6347266881028939
(กะรนกะตะ - VERB),neg,-0.6340836012861736
(ตลก - ADV),neg,-0.6334405144694534
(ปริมาณ - ADV),neg,-0.6327974276527332
(เปื่อย - VERB),neg,-0.6321543408360129
(paragliders - VERB),neg,-0.6315112540192926
(โชค - ADJ),neg,-0.6308681672025723
(เหงื่อ - VERB),neg,-0.6302250803858521
(เปรียบ - VERB),neg,-0.6295819935691318
(ปลา - VERB),neg,-0.6289389067524116
(เจ้าของ - ADJ),neg,-0.6282958199356913
(รับผิดชอบ - VERB),neg,-0.6276527331189711
(ขโมย - VERB),neg,-0.6270096463022508
(บิล - ADJ),neg,-0.6263665594855305
(กาล - VERB),neg,-0.6257234726688103
(มหัศจรรย์ - ADV),neg,-0.62508038585209
(หนา - VERB),neg,-0.6244372990353698
(สวย - ADV),neg,-0.6237942122186495
(โยน - ADJ),neg,-0.6231511254019293
(สำราญ - VERB),neg,-0.622508038585209
(โฆษณา - VERB),neg,-0.6218649517684888
(ทำลาย - VERB),neg,-0.6212218649517685
(บวก - ADJ),neg,-0.6205787781350482
(คุณพลาด - ADJ),neg,-0.6199356913183279
(ถอย - VERB),neg,-0.6192926045016077
(ร่มเก่า - ADJ),neg,-0.6186495176848874
(ถนนปกติ - ADJ),neg,-0.6180064308681672
(ขี้ - ADJ),neg,-0.617363344051447
(แพ้ - VERB),neg,-0.6167202572347267
(ตะกอน - VERB),neg,-0.6160771704180065
(ลองค้นหา - ADV),neg,-0.6154340836012862
(ร้านค้า - VERB),neg,-0.614790996784566
(รุมล้อม - VERB),neg,-0.6141479099678456
(อุปถัมภ์ - ADJ),neg,-0.6135048231511254
(ปรารถนา - VERB),neg,-0.6128617363344051
(ทรายละเอียด - VERB),neg,-0.6122186495176849
(ร้ายแรง - ADJ),neg,-0.6115755627009646
(google - VERB),neg,-0.6109324758842444
(แฝง - VERB),neg,-0.6102893890675242
(หอย - ADJ),neg,-0.6096463022508039
(อนาคต - VERB),neg,-0.6090032154340836
(กุ้งสาม - VERB),neg,-0.6083601286173633
(phuket - VERB),neg,-0.6077170418006431
(thaliand - VERB),neg,-0.6070739549839228
(ไวรัส - VERB),neg,-0.6064308681672026
(เมา - VERB),neg,-0.6057877813504823
(ซับซ้อน - ADJ),neg,-0.6051446945337621
(เอารัดเอาเปรียบ - ADV),neg,-0.6045016077170418
(ยัด - VERB),neg,-0.6038585209003215
(โง่ - VERB),neg,-0.6032154340836012
(ฉับพลัน - VERB),neg,-0.602572347266881
(พลาสติก - VERB),neg,-0.6019292604501608
(tooooooo - ADJ),neg,-0.6012861736334405
(ท่อ - ADJ),neg,-0.6006430868167203
(อาเจียน - VERB),neg,-0.6
(พลาด - ADJ),neg,-0.5993569131832798
(ไอศกรีม - VERB),neg,-0.5987138263665595
(ลื่น - VERB),neg,-0.5980707395498392
(birgolas karon - VERB),neg,-0.5974276527331189
(ครอบครัว - VERB),neg,-0.5967845659163987
(หาด - VERB),neg,-0.5961414790996784
(บุกรุก - VERB),neg,-0.5954983922829582
(ไหล - ADV),neg,-0.594855305466238
(โต้เถียง - ADV),neg,-0.5942122186495177
(ปฏิกูล - VERB),neg,-0.5935691318327975
(พัง - VERB),neg,-0.5929260450160772
(ลิง - VERB),neg,-0.592282958199357
(แกล้ง - ADJ),neg,-0.5916398713826366
(ฉุด - VERB),neg,-0.5909967845659164
(ขับขี่ - VERB),neg,-0.5903536977491961
(แน่ใจ - ADJ),neg,-0.5897106109324759
(สุข - ADV),neg,-0.5890675241157556
(กลอง - VERB),neg,-0.5884244372990354
(โดนัท - VERB),neg,-0.5877813504823152
(โอเค - ADJ),neg,-0.5871382636655949
(กระจ่าง - VERB),neg,-0.5864951768488746
(ping - VERB),neg,-0.5858520900321543
(อุปสรรค์ - VERB),neg,-0.5852090032154341
(อร่อย - ADV),neg,-0.5845659163987138
(เกลียด - ADV),neg,-0.5839228295819936
(แท็กซี่ - VERB),neg,-0.5832797427652733
(ตองเว้น - VERB),neg,-0.5826366559485531
(คุกคาม - ADJ),neg,-0.5819935691318328
(ส้วม - VERB),neg,-0.5813504823151125
(hummm - ADJ),neg,-0.5807073954983922
(dvd - VERB),neg,-0.580064308681672
(ตกใจ - VERB),neg,-0.5794212218649518
(ลำโพง - VERB),neg,-0.5787781350482315
(ระมัดระวัง - ADV),neg,-0.5781350482315113
(กรอก - VERB),neg,-0.577491961414791
(ยึดครอง - VERB),neg,-0.5768488745980708
(เลื่องลือ - VERB),neg,-0.5762057877813505
(ทำใจ - VERB),neg,-0.5755627009646302
(คณะกรรมการการท่องเที่ยว - VERB),neg,-0.5749196141479099
(ปกคลุม - VERB),neg,-0.5742765273311897
(คาย - VERB),neg,-0.5736334405144694
( จำกัด - VERB),neg,-0.5729903536977492
(เจ็บตา - VERB),neg,-0.572347266881029
(คุณ พิทักษ์ - VERB),neg,-0.5717041800643087
(Patong - VERB),neg,-0.5710610932475885
(เต็ม - ADJ),neg,-0.5704180064308682
(เกรียม - ADJ),neg,-0.569774919614148
(น้ำตาล - VERB),neg,-0.5691318327974276
(พัน - VERB),neg,-0.5684887459807074
(โสโครก - VERB),neg,-0.5678456591639871
(แปลก - ADV),neg,-0.5672025723472669
(ฉ้อโกง - VERB),neg,-0.5665594855305466
(อัปยศ - ADJ),neg,-0.5659163987138264
(ครอบงำ - VERB),neg,-0.5652733118971061
(อ่อนโยน - VERB),neg,-0.5646302250803859
(หยาบคาย - VERB),neg,-0.5639871382636656
(สั่นสะเทือน - VERB),neg,-0.5633440514469453
(แย่ - ADJ),neg,-0.5627009646302251
(ทำมาหากิน - ADJ),neg,-0.5620578778135048
(คลับ - ADJ),neg,-0.5614147909967846
(มังกร - ADV),neg,-0.5607717041800643
(ประสาท - VERB),neg,-0.5601286173633441
(คุณเพลิดเพลิน - VERB),neg,-0.5594855305466238
(ps - VERB),neg,-0.5588424437299035
(โจชั้น - ADV),neg,-0.5581993569131832
(เว้น - ADJ),neg,-0.557556270096463
(ปรักหักพัง - VERB),neg,-0.5569131832797428
(แคบ - VERB),neg,-0.5562700964630225
(ยินดี - VERB),neg,-0.5556270096463023
(งบ - ADV),neg,-0.554983922829582
(เชิญ - VERB),neg,-0.5543408360128618
(เข่า - VERB),neg,-0.5536977491961415
(การ์ด - VERB),neg,-0.5530546623794212
(desecration - VERB),neg,-0.5524115755627009
(ถนนสกปรก - ADJ),neg,-0.5517684887459807
(กะตะบู - VERB),neg,-0.5511254019292604
(โกรธ - VERB),neg,-0.5504823151125402
(ค้นพบ - VERB),neg,-0.5498392282958199
(ๆ น้อย - ADV),neg,-0.5491961414790997
(ยิ้มแย้มแจ่มใส - VERB),neg,-0.5485530546623795
(เคร็ง - VERB),neg,-0.5479099678456592
(อ้วน - ADJ),neg,-0.547266881028939
(เครื่องแบบ - VERB),neg,-0.5466237942122186
(ตัดสิน - VERB),neg,-0.5459807073954984
(ลิ้ม - VERB),neg,-0.5453376205787781
(ตื้น - ADJ),neg,-0.5446945337620579
(ชดเชย - VERB),neg,-0.5440514469453376
(เหวี่ยง - VERB),neg,-0.5434083601286174
(เผา - VERB),neg,-0.5427652733118971
(กร่อย - VERB),neg,-0.5421221864951768
(หวัง - VERB),neg,-0.5414790996784566
(เกลียว - VERB),neg,-0.5408360128617363
(ถกเถียง - VERB),neg,-0.5401929260450161
(goin - ADJ),neg,-0.5395498392282958
(ใส - ADJ),neg,-0.5389067524115756
(ขี้ - ADV),neg,-0.5382636655948553
(เมืองภูเก็ต - VERB),neg,-0.5376205787781351
(สบถ - ADJ),neg,-0.5369774919614148
(อนุรักษ์นิยม - ADJ),neg,-0.5363344051446945
(โจมตี - VERB),neg,-0.5356913183279742
(กรรโชก - VERB),neg,-0.535048231511254
(ค่ำ - ADJ),neg,-0.5344051446945337
(จืด - VERB),neg,-0.5337620578778135
(เหนื่อย - ADJ),neg,-0.5331189710610933
(เช่าเจ็ตส์ - VERB),neg,-0.532475884244373
(รับมือ - ADJ),neg,-0.5318327974276528
(กำไล - VERB),neg,-0.5311897106109325
(งี่ - ADJ),neg,-0.5305466237942122
(หลอกลวง - VERB),neg,-0.5299035369774919
(ยาง - VERB),neg,-0.5292604501607717
(ไต่ - VERB),neg,-0.5286173633440514
(คาเฟ่ - VERB),neg,-0.5279742765273312
(ขยะแขยง - VERB),neg,-0.5273311897106109
(เพศสัมพันธ์ - VERB),neg,-0.5266881028938907
(ต้น - VERB),neg,-0.5260450160771705
(เลวทราม - VERB),neg,-0.5254019292604502
(ดู - ADV),neg,-0.52475884244373
(ที่ปรึกษา - VERB),neg,-0.5241157556270096
(ชักชวน - VERB),neg,-0.5234726688102894
(นรก - VERB),neg,-0.5228295819935691
(jetskies - VERB),neg,-0.5221864951768489
(เบียร์ - VERB),neg,-0.5215434083601286
(ล้นมือ - VERB),neg,-0.5209003215434084
(คู่ - VERB),neg,-0.5202572347266881
(เขียง - ADV),neg,-0.5196141479099678
(สถานที่ - ADJ),neg,-0.5189710610932476
(p - VERB),neg,-0.5183279742765273
(เด็ก - ADV),neg,-0.5176848874598071
(รื่นเริง - ADJ),neg,-0.5170418006430868
(ยิม - VERB),neg,-0.5163987138263666
(โรงแรม - ADJ),neg,-0.5157556270096463
(คุณหลง - ADJ),neg,-0.5151125401929261
(อินเดีย - VERB),neg,-0.5144694533762058
(ใบ - VERB),neg,-0.5138263665594855
(เจ็ตสกีไรด์ - VERB),neg,-0.5131832797427652
(นั้น จำกัด - VERB),neg,-0.512540192926045
(เมืองเก่า - ADJ),neg,-0.5118971061093247
(ไร้ - VERB),neg,-0.5112540192926045
(เชียงใหม่ - ADJ),neg,-0.5106109324758843
(ต่ำต้อย - ADV),neg,-0.509967845659164
(ทรายยาก - VERB),neg,-0.5093247588424438
(ปิงปอง - VERB),neg,-0.5086816720257235
(คุณรวย - VERB),neg,-0.5080385852090032
(ปั่นเจ็ทสกี - VERB),neg,-0.5073954983922829
(เยือกเย็น - VERB),neg,-0.5067524115755627
(ธรรมชาติ - ADJ),neg,-0.5061093247588424
(ยูก - VERB),neg,-0.5054662379421222
(ลำพัง - ADV),neg,-0.5048231511254019
(โผล่ - ADJ),neg,-0.5041800643086817
(แขวน - VERB),neg,-0.5035369774919615
(อนุญาต - ADJ),neg,-0.5028938906752412
(ซ่อน - ADJ),neg,-0.5022508038585209
(เการายการ - VERB),neg,-0.5016077170418006
(เร่ง - ADJ),neg,-0.5009646302250804
(fakt - VERB),neg,-0.5003215434083601
(ระบาย - VERB),neg,-0.4996784565916399
(ตอบ - VERB),neg,-0.49903536977491963
(พายุ - VERB),neg,-0.4983922829581994
(แอสตาเลี่ยน - VERB),neg,-0.4977491961414791
(หมาย - ADJ),neg,-0.49710610932475885
(เก้าอี้ - ADV),neg,-0.4964630225080386
(เชิง - VERB),neg,-0.4958199356913183
(สุดท้าย - VERB),neg,-0.49517684887459806
(ขุ่นมัว - VERB),neg,-0.4945337620578778
(ลาน - VERB),neg,-0.49389067524115754
(ตุ๋น - VERB),neg,-0.4932475884244373
(แกะ - VERB),neg,-0.492604501607717
(zillion - VERB),neg,-0.4919614147909968
(แน่น - ADJ),neg,-0.49131832797427655
(สมควร - VERB),neg,-0.4906752411575563
(เมนู - VERB),neg,-0.490032154340836
(ปรับปรุง - VERB),neg,-0.48938906752411576
(สด - ADJ),neg,-0.4887459807073955
(ถุง - VERB),neg,-0.48810289389067524
(ประทับใจ - VERB),neg,-0.487459807073955
(Phucket - ADV),neg,-0.4868167202572347
(ลอนดอน - VERB),neg,-0.48617363344051445
(เสาะ - VERB),neg,-0.4855305466237942
(พัน - ADJ),neg,-0.48488745980707393
(ตาด - VERB),neg,-0.4842443729903537
(ดูปะการัง - VERB),neg,-0.48360128617363346
(ดึงดูด - ADJ),neg,-0.4829581993569132
(กล่าวหา - VERB),neg,-0.48231511254019294
(ฐานะ - ADJ),neg,-0.4816720257234727
(ประสงค์ - VERB),neg,-0.4810289389067524
(สนทนา - VERB),neg,-0.48038585209003215
(บ่อ - ADJ),neg,-0.4797427652733119
(กังกุน - VERB),neg,-0.4790996784565916
(พีพีแทน - VERB),neg,-0.47845659163987136
(คล้ำ - VERB),neg,-0.4778135048231511
(กมลา - VERB),neg,-0.47717041800643084
(ยอด - VERB),neg,-0.47652733118971063
(ต่อยหลาย - VERB),neg,-0.4758842443729904
(หลอก - VERB),neg,-0.4752411575562701
(ท้าทาย - VERB),neg,-0.47459807073954985
(ก๋วยเตี๋ยว - VERB),neg,-0.4739549839228296
(ก่อสร้าง - VERB),neg,-0.4733118971061093
(ญาติ - ADJ),neg,-0.47266881028938906
(ทาน - ADJ),neg,-0.4720257234726688
(เกาะพีพี - VERB),neg,-0.47138263665594854
(ฉิบหาย - ADJ),neg,-0.4707395498392283
(กับดัก - VERB),neg,-0.470096463022508
(เกาะปะการัง - VERB),neg,-0.4694533762057878
(อาญา - ADJ),neg,-0.46881028938906755
(โกหก - ADJ),neg,-0.4681672025723473
(เหม็น - ADJ),neg,-0.467524115755627
(เลิก - VERB),neg,-0.46688102893890676
(เศร้าใจ - VERB),neg,-0.4662379421221865
(ท่อ - VERB),neg,-0.46559485530546624
(ประเมิน - VERB),neg,-0.464951768488746
(ปวด - VERB),neg,-0.4643086816720257
(มี จำกัด - VERB),neg,-0.46366559485530545
(ไหร่ - ADV),neg,-0.4630225080385852
(อิสระ - ADJ),neg,-0.46237942122186493
(หลุม - VERB),neg,-0.4617363344051447
(กลิ้ง - VERB),neg,-0.46109324758842446
(patong - VERB),neg,-0.4604501607717042
(งุนงง - VERB),neg,-0.45980707395498394
(จัดปาร์ตี้ - VERB),neg,-0.4591639871382637
(ตุ๊กตุ๊กหยาบคาย - VERB),neg,-0.4585209003215434
(ก่อ - VERB),neg,-0.45787781350482315
(ตะ - VERB),neg,-0.4572347266881029
(คอ - VERB),neg,-0.4565916398713826
(จ่าย - ADV),neg,-0.45594855305466236
(เจอ - ADJ),neg,-0.4553054662379421
(ว่าง - VERB),neg,-0.45466237942122184
(หมู - VERB),neg,-0.45401929260450163
(แข็งแกร่ง - ADJ),neg,-0.4533762057877814
(กำจัด - VERB),neg,-0.4527331189710611
(sportshave - VERB),neg,-0.45209003215434085
(แข็ง - ADJ),neg,-0.4514469453376206
(ปนเปื้อน - VERB),neg,-0.4508038585209003
(คำราม - VERB),neg,-0.45016077170418006
(กราน - VERB),neg,-0.4495176848874598
(หงุดหงิด - ADJ),neg,-0.44887459807073954
(คริสติล - VERB),neg,-0.4482315112540193
(บ้าคลั่ง - ADJ),neg,-0.447588424437299
(เขี่ย - ADJ),neg,-0.44694533762057875
(ชั่วโมง - VERB),neg,-0.44630225080385855
(วาน - VERB),neg,-0.4456591639871383
(ปล่อย - ADV),neg,-0.445016077170418
(ไปไหนมาไหน - VERB),neg,-0.44437299035369776
(เล่นเจ็ตสกี  - VERB),neg,-0.4437299035369775
(โดยสระ - ADJ),neg,-0.44308681672025724
(เกาะลันตา - ADJ),neg,-0.442443729903537
(ทิ้ง - VERB),neg,-0.4418006430868167
(ถัง - ADV),neg,-0.44115755627009645
(ดม - VERB),neg,-0.4405144694533762
(ห่อ - VERB),neg,-0.4398713826366559
(ไตรตรังและ - VERB),neg,-0.43922829581993567
(กาลิม กมลา - VERB),neg,-0.43858520900321546
(สงบสุข - ADJ),neg,-0.4379421221864952
(กลิ่น - VERB),neg,-0.43729903536977494
(ขบขัน - VERB),neg,-0.4366559485530547
(เมืองภูเก็ต - ADJ),neg,-0.4360128617363344
(โทร - ADJ),neg,-0.43536977491961415
(คุ้ม - ADJ),neg,-0.4347266881028939
(สามสระ - ADJ),neg,-0.4340836012861736
(ตะโกน - VERB),neg,-0.43344051446945336
(ฉีก - ADJ),neg,-0.4327974276527331
(กะเพื่อ - VERB),neg,-0.43215434083601284
(สถาน - VERB),neg,-0.4315112540192926
(ต่อสู้ - VERB),neg,-0.43086816720257237
(สโมสร - ADV),neg,-0.4302250803858521
(สำลัก - VERB),neg,-0.42958199356913185
(ละลาย - VERB),neg,-0.4289389067524116
(ตุ๊กตุ๊กโลภ - VERB),neg,-0.4282958199356913
(แพง - ADJ),neg,-0.42765273311897106
(หัวเราะ - VERB),neg,-0.4270096463022508
(หาดป่า - ADJ),neg,-0.42636655948553054
(โกหก - VERB),neg,-0.4257234726688103
(เจ็ทสกีเสียง - ADV),neg,-0.42508038585209
(ด้วยซ้ำ - ADV),neg,-0.42443729903536975
(แชร์ - ADJ),neg,-0.4237942122186495
(กวางคา - VERB),neg,-0.4231511254019293
(วาง - ADJ),neg,-0.422508038585209
(กรณี - VERB),neg,-0.42186495176848876
(ขยะแขยง - ADJ),neg,-0.4212218649517685
(มลพิษ - ADJ),neg,-0.42057877813504824
(กมลาดัง - VERB),neg,-0.419935691318328
(hawkers - VERB),neg,-0.4192926045016077
(เฉียง - ADV),neg,-0.41864951768488745
(raybans - VERB),neg,-0.4180064308681672
(บันเทิงทาง - VERB),neg,-0.4173633440514469
(โบย - VERB),neg,-0.41672025723472667
(เด็ก - VERB),neg,-0.4160771704180064
(อ้าง - ADJ),neg,-0.4154340836012862
(คีรีสอร์ทแอนด์สปา - VERB),neg,-0.41479099678456594
(ครอก - ADJ),neg,-0.4141479099678457
(hypedi - VERB),neg,-0.4135048231511254
(เร่ร่อน - VERB),neg,-0.41286173633440515
(กุ้ง - VERB),neg,-0.4122186495176849
(ชอบ - ADJ),neg,-0.4115755627009646
(จั่น - VERB),neg,-0.41093247588424436
(สลัว - VERB),neg,-0.4102893890675241
(กะตะแทน - VERB),neg,-0.40964630225080384
(ใส่ใจ - VERB),neg,-0.4090032154340836
(ล้มเหลว - VERB),neg,-0.40836012861736337
(ไหล - VERB),neg,-0.4077170418006431
(เชื่อมโยง - VERB),neg,-0.40707395498392285
(นอกพัฒน์พงษ์ - VERB),neg,-0.4064308681672026
(สุเหร่า - VERB),neg,-0.4057877813504823
(ตะโกน - ADJ),neg,-0.40514469453376206
(พาล - ADJ),neg,-0.4045016077170418
(บาร์สาว - ADJ),neg,-0.40385852090032154
(สังสรรค์ - ADV),neg,-0.4032154340836013
(เทศบาล - VERB),neg,-0.402572347266881
(กลัว - VERB),neg,-0.40192926045016075
(ตากอากาศ - VERB),neg,-0.4012861736334405
(แปลกหน้า - ADJ),neg,-0.4006430868167203
(เลียน - VERB),neg,-0.4
(มอเตอร์ไซค์ - VERB),neg,-0.39935691318327976
(แถบ - VERB),neg,-0.3987138263665595
(เผย - VERB),neg,-0.39807073954983924
(แม่ขาย - VERB),neg,-0.397427652733119
(รุนแรง - ADJ),neg,-0.3967845659163987
(อ่าน - ADJ),neg,-0.39614147909967845
(ออนไลน์ - ADJ),neg,-0.3954983922829582
(ละอาย - VERB),neg,-0.3948553054662379
(ดูดี - VERB),neg,-0.39421221864951767
(อายุ - ADJ),neg,-0.3935691318327974
(หยิบ - VERB),neg,-0.3929260450160772
(ผลัก - VERB),neg,-0.39228295819935693
(กะตะ - VERB),neg,-0.3916398713826367
(เยี่ยมชมชายหาด - VERB),neg,-0.3909967845659164
(ตำรวจ - ADJ),neg,-0.39035369774919615
(หมอ - ADJ),neg,-0.3897106109324759
(มืด - VERB),neg,-0.3890675241157556
(หลอด - VERB),neg,-0.38842443729903536
(เปล่า - VERB),neg,-0.3877813504823151
(ยื่น - VERB),neg,-0.38713826366559484
(เกลียดชัง - ADJ),neg,-0.3864951768488746
(เจ็ตส์ - VERB),neg,-0.3858520900321543
(ฟอรัม - VERB),neg,-0.3852090032154341
(ขโมย - ADJ),neg,-0.38456591639871385
(ตั้งใจ - VERB),neg,-0.3839228295819936
(ผลิตภัณฑ์ - VERB),neg,-0.3832797427652733
(หนุ่มสาว - ADJ),neg,-0.38263665594855306
(รำคาญ - ADJ),neg,-0.3819935691318328
(อนุรักษ์นิยม - VERB),neg,-0.38135048231511254
(แคบ - ADJ),neg,-0.3807073954983923
(หาดไกล - ADJ),neg,-0.380064308681672
(marjory - ADJ),neg,-0.37942122186495175
(ใช้จ่าย - ADV),neg,-0.3787781350482315
(เคลื่อนไหว - VERB),neg,-0.37813504823151123
(สี - VERB),neg,-0.377491961414791
(พัก - ADJ),neg,-0.37684887459807076
(เจ็บป่วย - VERB),neg,-0.3762057877813505
(เปรอะเปื้อน - ADJ),neg,-0.37556270096463024
(ควาน - VERB),neg,-0.37491961414791
(บรรยาย - VERB),neg,-0.3742765273311897
(ยุก - VERB),neg,-0.37363344051446945
(วิวดี - VERB),neg,-0.3729903536977492
(เคาะ - VERB),neg,-0.3723472668810289
(ตุ๊กตุ๊กวิ่ง - ADV),neg,-0.37170418006430866
(นึก - VERB),neg,-0.3710610932475884
(อ่าวป่า - ADJ),neg,-0.37041800643086814
(ผลัก - ADJ),neg,-0.36977491961414793
(กะตะน้อย - ADJ),neg,-0.3691318327974277
(เหนื่อย - VERB),neg,-0.3684887459807074
(บัส - VERB),neg,-0.36784565916398715
(banlga - VERB),neg,-0.3672025723472669
(ปานกลาง - ADJ),neg,-0.3665594855305466
(เกาะภูเก็ต - VERB),neg,-0.36591639871382636
(ตี - VERB),neg,-0.3652733118971061
(สิ่งของ - ADJ),neg,-0.36463022508038584
(เคารพ - VERB),neg,-0.3639871382636656
(กรัม - VERB),neg,-0.3633440514469453
(โอเวอร์คลาวด์ - ADJ),neg,-0.36270096463022505
(โลภ - ADJ),neg,-0.36205787781350485
(ก็ใส - VERB),neg,-0.3614147909967846
(ต่อสู้ - ADJ),neg,-0.3607717041800643
(ทรยศ - ADJ),neg,-0.36012861736334406
(เอย - VERB),neg,-0.3594855305466238
(beahc - VERB),neg,-0.35884244372990354
(มืด - ADV),neg,-0.3581993569131833
(หาย - ADJ),neg,-0.357556270096463
(ยา - ADJ),neg,-0.35691318327974275
(แอบ - VERB),neg,-0.3562700964630225
(ปิดกั้น - VERB),neg,-0.35562700964630223
(dryreaching - VERB),neg,-0.35498392282958197
(กระทะ - VERB),neg,-0.35434083601286176
(คุณข้าม - VERB),neg,-0.3536977491961415
(สุดท้าย - ADV),neg,-0.35305466237942124
(ฉวัดเฉวียน - VERB),neg,-0.352411575562701
(ยุ่งยาก - ADJ),neg,-0.3517684887459807
(ถี่ - VERB),neg,-0.35112540192926045
(เจส - VERB),neg,-0.3504823151125402
(โด่งดัง - VERB),neg,-0.3498392282958199
(กะตะ - ADJ),neg,-0.34919614147909966
(ฝน - VERB),neg,-0.3485530546623794
(เจรจา - VERB),neg,-0.34790996784565914
(คุม - VERB),neg,-0.34726688102893893
(กะตะคุณ - VERB),neg,-0.34662379421221867
(tempreture - ADJ),neg,-0.3459807073954984
(กระตุ้น - VERB),neg,-0.34533762057877815
(ติดเมนู - VERB),neg,-0.3446945337620579
(มุ่งหน้า - ADV),neg,-0.3440514469453376
(ทราบ - ADV),neg,-0.34340836012861736
(เสียดาย - ADJ),neg,-0.3427652733118971
(กฎระเบียบ - VERB),neg,-0.34212218649517684
(โหลด - ADJ),neg,-0.3414790996784566
(สถาน - ADV),neg,-0.3408360128617363
(แออัดเมือง - ADJ),neg,-0.34019292604501605
(ขวด - VERB),neg,-0.33954983922829585
(คำนึง - VERB),neg,-0.3389067524115756
(ฟัน - ADJ),neg,-0.3382636655948553
(เกาะเต่า - ADJ),neg,-0.33762057877813506
(เกาะพะงัน - VERB),neg,-0.3369774919614148
(ฆ่า - VERB),neg,-0.33633440514469454
(jetski - ADV),neg,-0.3356913183279743
(เรื่องราว - ADV),neg,-0.335048231511254
(จบ - ADJ),neg,-0.33440514469453375
(เร่งเร้าขาย - VERB),neg,-0.3337620578778135
(ป่า - ADV),neg,-0.3331189710610932
(กีดขวาง - VERB),neg,-0.33247588424437297
(เย็น - ADV),neg,-0.33183279742765276
(เหมือน - VERB),neg,-0.3311897106109325
(เน่า - VERB),neg,-0.33054662379421224
(ระงับ - VERB),neg,-0.329903536977492
(หน่วย - VERB),neg,-0.3292604501607717
(ghos - VERB),neg,-0.32861736334405145
(กะตะกะ - VERB),neg,-0.3279742765273312
(pong - VERB),neg,-0.3273311897106109
(เสรี - ADJ),neg,-0.32668810289389066
(เรียง - VERB),neg,-0.3260450160771704
(ถนนไทย - VERB),neg,-0.32540192926045014
(เก้าอี้ - ADJ),neg,-0.3247588424437299
(ตุ๋น - ADV),neg,-0.32411575562700967
(หลง - VERB),neg,-0.3234726688102894
( น่า - VERB),neg,-0.32282958199356915
(โยน - VERB),neg,-0.3221864951768489
(ครอง - VERB),neg,-0.3215434083601286
(เซ็กส์ - VERB),neg,-0.32090032154340836
(ฉุด - ADJ),neg,-0.3202572347266881
(รีบ - VERB),neg,-0.31961414790996784
(แทน - ADV),neg,-0.3189710610932476
(ถักเปีย - VERB),neg,-0.3183279742765273
(แพร่หลาย - VERB),neg,-0.31768488745980705
(สงสัย - VERB),neg,-0.3170418006430868
(คลั่งไคล้ - ADJ),neg,-0.3163987138263666
(สนอร์กเกิล - VERB),neg,-0.3157556270096463
(มืดมน - VERB),neg,-0.31511254019292606
(สิ้นเชิง - VERB),neg,-0.3144694533762058
(กะตะราไวย์ - VERB),neg,-0.31382636655948554
(ล้นหลาม - VERB),neg,-0.3131832797427653
(ยากมาก - ADJ),neg,-0.312540192926045
(คุณขาย - VERB),neg,-0.31189710610932475
(กว้างใหญ่ - ADJ),neg,-0.3112540192926045
(ศึกษา - VERB),neg,-0.3106109324758842
(ราคา - ADV),neg,-0.30996784565916397
(สะท้อน - VERB),neg,-0.3093247588424437
(เดา - VERB),neg,-0.3086816720257235
(บาร์ - ADJ),neg,-0.30803858520900324
(ระเบียบ - ADJ),neg,-0.307395498392283
(ทางการ - ADJ),neg,-0.3067524115755627
(ก้าว - ADV),neg,-0.30610932475884245
(แทน - VERB),neg,-0.3054662379421222
(ดูถูก - VERB),neg,-0.3048231511254019
(paton - VERB),neg,-0.30418006430868166
(ตกตะลึง - VERB),neg,-0.3035369774919614
(ยึดครอง - ADJ),neg,-0.30289389067524114
(วิถีทาง - VERB),neg,-0.3022508038585209
(อับอาย - VERB),neg,-0.3016077170418006
(เสน่ห์ - ADV),neg,-0.3009646302250804
(ประเทศอังกฤษ - ADV),neg,-0.30032154340836015
(จังหวัดอื่น - ADV),neg,-0.2996784565916399
(สิ้นสุด - ADJ),neg,-0.2990353697749196
(costa - VERB),neg,-0.29839228295819936
(boatsthis - VERB),neg,-0.2977491961414791
(เยี่ยมชมเชียงใหม่ - ADJ),neg,-0.29710610932475884
(มุมมอง - ADV),neg,-0.2964630225080386
(เรี่ยวแรง - ADJ),neg,-0.2958199356913183
(รู้ - ADJ),neg,-0.29517684887459805
