word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(โอ้โจร - ADJ),0,-0.18149092908889608,-0.18149092908889608,neg
(ฉาก - ADJ),0.1804597306281637,0,0.1804597306281637,pos
(ดาว - ADV),0.17644951439198228,0,0.17644951439198228,pos
(เตะ - ADJ),0,-0.17644951439198228,-0.17644951439198228,neg
(ตัด - ADV),0.02589204830751914,-0.19850570369098008,-0.17261365538346093,neg
(เจ็ตสกูตเตอร์ - ADJ),0.169391533816303,0,0.169391533816303,pos
(เรือกล้วย - ADV),0.16716269784503585,0,0.16716269784503585,pos
(เปลือย - ADV),0,-0.16716269784503585,-0.16716269784503585,neg
(เนปาลพม่า - ADJ),0,-0.16716269784503585,-0.16716269784503585,neg
(เมตร - ADV),0,-0.16716269784503585,-0.16716269784503585,neg
