word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(อึดอัด - ADJ),0.2443147122350524,-0.01608425881617734,0.22823045341887507,pos
(patong - ADJ),0,-0.22686366136112007,-0.22686366136112007,neg
(ฉาก - ADJ),0.223668398525048,0,0.223668398525048,pos
(ความทรงจำ - ADJ),0.2215877622596987,0,0.2215877622596987,pos
(สม่ำเสมอ - ADJ),0,-0.2190407764865987,-0.2190407764865987,neg
(เจ็ตสกูตเตอร์ - ADJ),0.21532822095292756,0,0.21532822095292756,pos
(ห้า - ADJ),0.22686366136112007,-0.024620862473299854,0.2022427988878202,pos
(คุณนำ - ADJ),0.19445456688096008,0,0.19445456688096008,pos
(เตะ - ADJ),0,-0.19056547554334088,-0.19056547554334088,neg
(ร้อนแรง - ADJ),0.0137018604791013,-0.20272922930142645,-0.18902736882232515,neg
(เนปาลพม่า - ADJ),0,-0.1832360341762893,-0.1832360341762893,neg
(เท้าเปล่า - ADJ),0.1716806085976044,0,0.1716806085976044,pos
(ต้อนรับ - ADJ),0,-0.16716269784503585,-0.16716269784503585,neg
(โมฆะ - ADJ),0.16287647482336826,0,0.16287647482336826,pos
(หลากหลาย - ADJ),0.037450486136118115,-0.19828008713046208,-0.16082960099434396,neg
(ทราบ - ADJ),0.19249037933670796,-0.032841449167805535,0.15964893016890241,pos
(เมืองไทย - ADJ),0.15880456295278408,0,0.15880456295278408,pos
(นรก - ADJ),0,-0.15880456295278408,-0.15880456295278408,neg
(ลมดี - ADJ),0.15723224054731097,0,0.15723224054731097,pos
(งู - ADJ),0.15493128092954545,0,0.15493128092954545,pos
(Jud - ADJ),0.15493128092954545,0,0.15493128092954545,pos
(อพยพ - ADJ),0,-0.15493128092954545,-0.15493128092954545,neg
(รัด - ADJ),0.1536818351155975,0,0.1536818351155975,pos
(รีสอร์ท - ADJ),0,-0.1493538318645039,-0.1493538318645039,neg
(โจมตี - ADJ),0,-0.14602718432439915,-0.14602718432439915,neg
(ต่อรอง - ADJ),0.03542109210842767,-0.1804597306281637,-0.14503863851973603,neg
(นายเที่ยงป้าย - ADJ),0.144367784502531,0,0.144367784502531,pos
(ยานพาหนะ - ADJ),0.14221304145025437,0,0.14221304145025437,pos
(คั่ว - ADJ),0.14115961151358583,0,0.14115961151358583,pos
(kala - ADJ),0,-0.140121673193633,-0.140121673193633,neg
(สี - ADJ),0.13960840699145854,0,0.13960840699145854,pos
(แรมอมา - ADJ),0,-0.13960840699145854,-0.13960840699145854,neg
(กลั่นแกล้ง - ADJ),0,-0.13809092430676875,-0.13809092430676875,neg
(จ่าย - ADJ),0.13573039568614023,0,0.13573039568614023,pos
(barachout - ADJ),0,-0.13515281953428432,-0.13515281953428432,neg
(บ้า - ADJ),0.14115961151358583,-0.006330027422133894,0.13482958409145193,pos
(เกาะเรา - ADJ),0.1342010391150288,0,0.1342010391150288,pos
(สเตียรอยด์ - ADJ),0,-0.1342010391150288,-0.1342010391150288,neg
(ยาง - ADJ),0,-0.1326951352334631,-0.1326951352334631,neg
(ย้อนกลับ - ADJ),0,-0.1287604564482033,-0.1287604564482033,neg
(ลวงตา - ADJ),0.12704365036222726,0,0.12704365036222726,pos
(คว้า - ADJ),0.17644951439198228,-0.05139306244426668,0.12505645194771559,pos
(อนด์คลิฟรีสอร์ทแอนด์สปา - ADJ),0,-0.12455259839434045,-0.12455259839434045,neg
(ท้องร่วง - ADJ),0,-0.12334334986624004,-0.12334334986624004,neg
(ลวง - ADJ),0.31760912590556817,-0.19491940768757288,0.12268971821799529,pos
(ลา - ADJ),0,-0.11985250034172382,-0.11985250034172382,neg
(ยักษ์ - ADJ),0.12560947267245293,-0.006535167199703049,0.11907430547274987,pos
(อูฐ - ADJ),0,-0.11763300959465486,-0.11763300959465486,neg
(ร่มร่อน - ADJ),0.11343183068056004,0,0.11343183068056004,pos
(ยกเว้น - ADJ),0.0237021735750424,-0.13476849672148594,-0.11106632314644355,neg
(อื้อฉาว - ADJ),0.11079388112984935,0,0.11079388112984935,pos
(เจ็ทสกีบานา - ADJ),0.010323156855002215,-0.11910342221458804,-0.10878026535958582,neg
(เต็นท์ - ADJ),0,-0.10803031493386672,-0.10803031493386672,neg
(อ่าว - ADJ),0.11910342221458804,-0.011829017724602165,0.10727440448998588,pos
(จักรยาน - ADJ),0,-0.10705925592322521,-0.10705925592322521,neg
(อนามัย - ADJ),0,-0.10586970863518938,-0.10586970863518938,neg
(เดิน - ADJ),0.1051685847369431,0,0.1051685847369431,pos
(แห้ง - ADJ),0.10268075940684643,0,0.10268075940684643,pos
(โบราณ - ADJ),0.10245455674373165,0,0.10245455674373165,pos
(ฉุกเฉิน - ADJ),0,-0.09925285184549004,-0.09925285184549004,neg
(ดำเนินการ - ADJ),0,-0.09925285184549004,-0.09925285184549004,neg
(อ่อนโยน - ADJ),0,-0.09745970384378644,-0.09745970384378644,neg
(อดทน - ADJ),0.12310431236649927,-0.02624868809136927,0.09685562427513,pos
(สะพานหิน - ADJ),0,-0.09624518966835398,-0.09624518966835398,neg
(ฆ่า - ADJ),0.09509255266633776,0,0.09509255266633776,pos
(ราบ - ADJ),0,-0.08891942051726907,-0.08891942051726907,neg
(เจ็ทสกีพาราเซล - ADJ),0.0867784497009749,0,0.0867784497009749,pos
(ผิดพลาด - ADJ),0,-0.08662067070151858,-0.08662067070151858,neg
(บันเทิง - ADJ),0,-0.0858403042988022,-0.0858403042988022,neg
(ลอย - ADJ),0,-0.08414813453829367,-0.08414813453829367,neg
(สองสาม - ADJ),0.09250751239968004,-0.010830660729942647,0.0816768516697374,pos
(บัส - ADJ),0,-0.07940228147639204,-0.07940228147639204,neg
(ตุ๊กตุ๊กมาเฟีย - ADJ),0,-0.07940228147639204,-0.07940228147639204,neg
(avista - ADJ),0.0756212204537067,0,0.0756212204537067,pos
(คุณซื้อ - ADJ),0,-0.0756212204537067,-0.0756212204537067,neg
(ถั่ว - ADJ),0,-0.07453862534719222,-0.07453862534719222,neg
(เร่งเร้า - ADJ),0,-0.07443963888411753,-0.07443963888411753,neg
(บรรจุ - ADJ),0.07386258741989957,0,0.07386258741989957,pos
(ตุ๊กตุ๊กสั้น - ADJ),0,-0.0734356360475302,-0.0734356360475302,neg
(เดินเตร่ - ADJ),0.07273491432951942,0,0.07273491432951942,pos
(ฉลาด - ADJ),0.00990188156727051,-0.08143823741168413,-0.07153635584441362,neg
(ajae - ADJ),0.07057980575679292,0,0.07057980575679292,pos
(คร่าว - ADJ),0.0701898620785786,0,0.0701898620785786,pos
(ลบ - ADJ),0.06757640976714216,0,0.06757640976714216,pos
(แสวงหา - ADJ),0,-0.06757640976714216,-0.06757640976714216,neg
(ลังเล - ADJ),0,-0.06721886262551706,-0.06721886262551706,neg
(ด้อย - ADJ),0,-0.06616856789699335,-0.06616856789699335,neg
(ล่อลวง - ADJ),0.025717338130005516,-0.09126699020274946,-0.06554965207274395,neg
(จอด - ADJ),0,-0.06403409796483228,-0.06403409796483228,neg
(ประเทศไทย - ADJ),0,-0.06277426339283187,-0.06277426339283187,neg
(เป้าหมาย - ADJ),0,-0.06258307899617106,-0.06258307899617106,neg
(มือ - ADJ),0,-0.062276299197170225,-0.062276299197170225,neg
(โกลาหล - ADJ),0,-0.062276299197170225,-0.062276299197170225,neg
(กำปั้น - ADJ),0,-0.06167167493312002,-0.06167167493312002,neg
(อ้อม - ADJ),0,-0.06068964189278372,-0.06068964189278372,neg
(เก้าอี้ - ADJ),0.038544796833200015,-0.09914004356523104,-0.060595246732031025,neg
(มาย - ADJ),0.06049697636296537,0,0.06049697636296537,pos
(หมื่น - ADJ),0,-0.060210260835178796,-0.060210260835178796,neg
(ยอร์ก้า - ADJ),0.05881650479732743,0,0.05881650479732743,pos
(เจ็ตสกีร่ม - ADJ),0.05881650479732743,0,0.05881650479732743,pos
(หนักหน่วง - ADJ),0,-0.057747113801012384,-0.057747113801012384,neg
(เร่ - ADJ),0,-0.056868142498151086,-0.056868142498151086,neg
(ร้ายแรง - ADJ),0.01126273496119036,-0.06757640976714216,-0.0563136748059518,neg
(ยนต์ - ADJ),0,-0.056251198631576745,-0.056251198631576745,neg
(โบ๊ท - ADJ),0,-0.055966365798338004,-0.055966365798338004,neg
(โด่งดัง - ADJ),0.055720899281678615,0,0.055720899281678615,pos
(แกะสลัก - ADJ),0,-0.055720899281678615,-0.055720899281678615,neg
(คุณไป - ADJ),0,-0.055720899281678615,-0.055720899281678615,neg
(เครื่องหมาย - ADJ),0,-0.055236369722707505,-0.055236369722707505,neg
(นอน - ADJ),0,-0.055236369722707505,-0.055236369722707505,neg
(ลืม - ADJ),0,-0.054760194121649675,-0.054760194121649675,neg
(ตราบ - ADJ),0.05383205523823189,0,0.05383205523823189,pos
(เกาะอื่น - ADJ),0,-0.05383205523823189,-0.05383205523823189,neg
(งาม - ADJ),0.08040737364697928,-0.026987309018268173,0.05342006462871111,pos
(เชี่ยวชาญ - ADJ),0,-0.05315633906369341,-0.05315633906369341,neg
(แออัด - ADJ),0.014520511431271213,-0.06663128515501429,-0.05211077372374308,neg
(ระวัง - ADJ),0.05206706982058494,0,0.05206706982058494,pos
(อมา - ADJ),0,-0.05178409661503828,-0.05178409661503828,neg
(พลาด - ADJ),0.018573633093892872,-0.0700608365968165,-0.05148720350292363,neg
(รองเท้า - ADJ),0.051227278371865824,0,0.051227278371865824,pos
(เข้ม - ADJ),0,-0.051227278371865824,-0.051227278371865824,neg
(ถ้วน - ADJ),0,-0.0508174601448909,-0.0508174601448909,neg
(ยาม - ADJ),0.05073637523632412,0,0.05073637523632412,pos
(สวรรค์ - ADJ),0,-0.05073637523632412,-0.05073637523632412,neg
(อุปถัมภ์ - ADJ),0,-0.050615000144313645,-0.050615000144313645,neg
(เดียงสา - ADJ),0,-0.0504141469691378,-0.0504141469691378,neg
(เข็น - ADJ),0.03471137988038996,-0.08432100687758445,-0.04960962699719449,neg
(หลอกล่อ - ADJ),0.048862942447010484,0,0.048862942447010484,pos
(ดัก - ADJ),0,-0.048862942447010484,-0.048862942447010484,neg
(เสื้อผ้า - ADJ),0,-0.04840170477090404,-0.04840170477090404,neg
(คุณโต้เถียง - ADJ),0,-0.048366871965314945,-0.048366871965314945,neg
(เนปาล - ADJ),0,-0.048366871965314945,-0.048366871965314945,neg
(ใกล้ชัดเจน - ADJ),0,-0.048305570479934314,-0.048305570479934314,neg
(ซ้ำ - ADJ),0,-0.047880772749583134,-0.047880772749583134,neg
(แทรก - ADJ),0.047760770812867386,0,0.047760770812867386,pos
(การ์ด - ADJ),0,-0.0474043471500848,-0.0474043471500848,neg
(เที่ยว - ADJ),0,-0.04723197507588033,-0.04723197507588033,neg
(แฮง - ADJ),0.04716967216419329,0,0.04716967216419329,pos
(รูป - ADJ),0.04670722439787767,0,0.04670722439787767,pos
(สิ่งมาก - ADJ),0,-0.04670722439787767,-0.04670722439787767,neg
(สว่าง - ADJ),0.046479050447440884,0,0.046479050447440884,pos
(ท้อง - ADJ),0.05671591534028002,-0.01051685847369431,0.04619905686658571,pos
(สะดวก - ADJ),0,-0.04603030810225625,-0.04603030810225625,neg
(โสร่ง - ADJ),0,-0.046000980214267205,-0.046000980214267205,neg
(อุกอาจ - ADJ),0,-0.04537273227222402,-0.04537273227222402,neg
(อุ่น - ADJ),0.0655415949530412,-0.02045965140359346,0.04508194354944774,pos
(ล้น - ADJ),0.0447336797050096,0,0.0447336797050096,pos
(ลามกอนาจาร - ADJ),0,-0.044576719425342894,-0.044576719425342894,neg
(ยากลำบาก - ADJ),0,-0.04452464381853759,-0.04452464381853759,neg
(อ่าวมายา - ADJ),0,-0.04411237859799557,-0.04411237859799557,neg
(เดา - ADJ),0.0681564647866026,-0.024620862473299854,0.04353560231330275,pos
(รื่นเริง - ADJ),0.03159407981749121,-0.07502577777296884,-0.04343169795547763,neg
(หลับ - ADJ),0.009473799430442001,-0.05240718455021395,-0.042933385119771954,neg
(แอ็คชั่น - ADJ),0.042775639852601764,0,0.042775639852601764,pos
(อยู่แล้ว - ADJ),0.04637195586115645,-0.0037498125844813235,0.04262214327667513,pos
(รีบ - ADJ),0,-0.04253693650521002,-0.04253693650521002,neg
(คอย - ADJ),0.042033059406311406,0,0.042033059406311406,pos
(ตื่น - ADJ),0,-0.041928597479282924,-0.041928597479282924,neg
(โยน - ADJ),0,-0.041922333350614314,-0.041922333350614314,neg
(แก้ตัว - ADJ),0,-0.04184080840694782,-0.04184080840694782,neg
(ซ้าย - ADJ),0.0416675545419087,0,0.0416675545419087,pos
(สะท้อน - ADJ),0,-0.04097108165974981,-0.04097108165974981,neg
(มุมมอง - ADJ),0.0474043471500848,-0.006535167199703049,0.04086917995038175,pos
(ยื่น - ADJ),0,-0.0405891001890593,-0.0405891001890593,neg
(คอนโด - ADJ),0,-0.040374041428673915,-0.040374041428673915,neg
(รส - ADJ),0,-0.04009049570466514,-0.04009049570466514,neg
(เช้า - ADJ),0.03995083344724128,0,0.03995083344724128,pos
(สุ่ม - ADJ),0,-0.03995083344724128,-0.03995083344724128,neg
(ofcourse - ADJ),0.039332399492949616,0,0.039332399492949616,pos
(เดิม - ADJ),0.05593504403485798,-0.016838493788192632,0.03909655024666535,pos
(หาดป่าตอง - ADJ),0.038852179235022974,0,0.038852179235022974,pos
(เกรียม - ADJ),0,-0.03863857979386474,-0.03863857979386474,neg
(เพลิดเพลิน - ADJ),0,-0.038576007195008276,-0.038576007195008276,neg
(เปลือยอก - ADJ),0.038544796833200015,0,0.038544796833200015,pos
(funtionable - ADJ),0,-0.03826615974765881,-0.03826615974765881,neg
(แก้ว - ADJ),0.03803702106653511,0,0.03803702106653511,pos
(ล้อม - ADJ),0,-0.037698412570393844,-0.037698412570393844,neg
(ตัวอย่าง - ADJ),0,-0.03751288888648442,-0.03751288888648442,neg
(รอง - ADJ),0.04644388516940477,-0.009347082266098766,0.037096802903306005,pos
(บวก - ADJ),0,-0.03688797272441028,-0.03688797272441028,neg
(แตกต่าง - ADJ),0.050146417384738955,-0.013427393154552525,0.03671902423018643,pos
(ตะกอน - ADJ),0.0367178180237651,0,0.0367178180237651,pos
(ยินดี - ADJ),0.03667169978815944,0,0.03667169978815944,pos
(บ่น - ADJ),0.051802905646697296,-0.01524036112790634,0.03656254451879096,pos
(หนัก - ADJ),0.11549422760202477,-0.07985118356023724,0.03564304404178753,pos
(เจทสกีบาง - ADJ),0.03538820344351734,0,0.03538820344351734,pos
(ร่มรื่น - ADJ),0,-0.035149586639139016,-0.035149586639139016,neg
(เฒ่า - ADJ),0.0350949310392893,0,0.0350949310392893,pos
(ถนนปกติ - ADJ),0,-0.034902109419019126,-0.034902109419019126,neg
(ใสพอ - ADJ),0.034902101747864636,0,0.034902101747864636,pos
(ผ่อนคลาย - ADJ),0.03489152018679248,0,0.03489152018679248,pos
(ตื้น - ADJ),0.011662513803142037,-0.04647556455619492,-0.03481305075305288,neg
(เคารพ - ADJ),0.03480703708706659,0,0.03480703708706659,pos
(โซน - ADJ),0,-0.03447315663539209,-0.03447315663539209,neg
(คุ้ม - ADJ),0.012987289727348165,-0.0474043471500848,-0.03441705742273663,neg
(เทียบ - ADJ),0,-0.03439810027858139,-0.03439810027858139,neg
(บานา - ADJ),0,-0.03415151891457722,-0.03415151891457722,neg
(เครียด - ADJ),0.034029549204168015,0,0.034029549204168015,pos
(ขี้ - ADJ),0,-0.033957416496752366,-0.033957416496752366,neg
(เจ้าของ - ADJ),0,-0.03378820488357108,-0.03378820488357108,neg
(หอย - ADJ),0,-0.03378820488357108,-0.03378820488357108,neg
(คลับ - ADJ),0.015568737506417653,-0.049167813184416743,-0.03359907567799909,neg
(ถ้วย - ADJ),0.0335502597787572,0,0.0335502597787572,pos
(ไฟ - ADJ),0.033315642577507146,0,0.033315642577507146,pos
(โผ - ADJ),0.033315642577507146,0,0.033315642577507146,pos
(สมบูรณ์ - ADJ),0.0332923612060344,0,0.0332923612060344,pos
(สั่ง - ADJ),0.033084283948496676,0,0.033084283948496676,pos
(คุณพลาด - ADJ),0,-0.03267583599851524,-0.03267583599851524,neg
(ออกกลาง - ADJ),0.03240909448016001,0,0.03240909448016001,pos
(ร่ม - ADJ),0.03230405913923259,0,0.03230405913923259,pos
(งั้น - ADJ),0.04386866379911162,-0.011592988965289113,0.03227567483382251,pos
(สงสัย - ADJ),0.009808805617837188,-0.042011789140948164,-0.032202983523110976,neg
(ขับ - ADJ),0.03208172988945133,0,0.03208172988945133,pos
(อังกฤษ - ADJ),0.03208172988945133,0,0.03208172988945133,pos
(เชือก - ADJ),0,-0.03192051516638876,-0.03192051516638876,neg
(เศร้ามาก - ADJ),0,-0.031073667813079162,-0.031073667813079162,neg
(แปลกใจ - ADJ),0.03103672240119558,0,0.03103672240119558,pos
(อนุรักษ์นิยม - ADJ),0,-0.03103672240119558,-0.03103672240119558,neg
(แสง - ADJ),0,-0.03103672240119558,-0.03103672240119558,neg
(braclets - ADJ),0.03091086383509179,0,0.03091086383509179,pos
(ใจดี - ADJ),0.03085933377522397,0,0.03085933377522397,pos
(โชค - ADJ),0,-0.03074441273588234,-0.03074441273588234,neg
(ครรภ์ - ADJ),0.030637536260987284,0,0.030637536260987284,pos
(เด็ด - ADJ),0.03053933902938155,0,0.03053933902938155,pos
(ปลอด - ADJ),0.030466103204371042,0,0.030466103204371042,pos
(เร่งรีบ - ADJ),0.030423928713139682,0,0.030423928713139682,pos
(โสเภณี - ADJ),0,-0.03034482094639186,-0.03034482094639186,neg
(ธรรมชาติ - ADJ),0,-0.029963125085430954,-0.029963125085430954,neg
(พลัง - ADJ),0.02990669735457327,0,0.02990669735457327,pos
(กะตะมาก - ADJ),0.029822453136673064,0,0.029822453136673064,pos
(เบียร์ - ADJ),0,-0.02977585555364701,-0.02977585555364701,neg
(น้ำตาล - ADJ),0,-0.029570388493721324,-0.029570388493721324,neg
(สด - ADJ),0.0193075456477549,-0.048862942447010484,-0.029555396799255583,neg
(ดีใจ - ADJ),0.04411237859799557,-0.014668679915263775,0.029443698682731795,pos
(แล้ง - ADJ),0.02933735983052755,0,0.02933735983052755,pos
(คุณค้นคว้า - ADJ),0,-0.029272730498209044,-0.029272730498209044,neg
(ท่อ - ADJ),0,-0.029071773538267107,-0.029071773538267107,neg
(ตุ๊กตุ๊กช่าง - ADJ),0.02896131847163235,0,0.02896131847163235,pos
(เสื้อ - ADJ),0.02896131847163235,0,0.02896131847163235,pos
(ทรยศ - ADJ),0,-0.028866076941683735,-0.028866076941683735,neg
(ๆ น้อย - ADJ),0.0286134347662674,0,0.0286134347662674,pos
(คุณมี - ADJ),0,-0.0286134347662674,-0.0286134347662674,neg
(บิล - ADJ),0,-0.0286134347662674,-0.0286134347662674,neg
(อม - ADJ),0,-0.028513004265041657,-0.028513004265041657,neg
(ดูด - ADJ),0,-0.02850627314977606,-0.02850627314977606,neg
(เปรอะเปื้อน - ADJ),0,-0.028294799635239922,-0.028294799635239922,neg
(โต้ตอบ - ADJ),0.028273809427795383,0,0.028273809427795383,pos
(รังเกียจ - ADJ),0.028186875131291176,0,0.028186875131291176,pos
(บาร์คลับ - ADJ),0.028148519282620518,0,0.028148519282620518,pos
(แย่ - ADJ),0.021432624594369995,-0.049356709036544544,-0.02792408444217455,neg
(สมควร - ADJ),0,-0.027799485856067233,-0.027799485856067233,neg
(คลื่นใหญ่ - ADJ),0,-0.027618184861353753,-0.027618184861353753,neg
(ค่ำ - ADJ),0,-0.02747483788110451,-0.02747483788110451,neg
(คัน - ADJ),0.027380097060824837,0,0.027380097060824837,pos
(ร่มเก่า - ADJ),0,-0.027380097060824837,-0.027380097060824837,neg
(จดจำ - ADJ),0.02729488541194652,0,0.02729488541194652,pos
(น้ำเงิน - ADJ),0,-0.027223639363334412,-0.027223639363334412,neg
(tooooooo - ADJ),0,-0.02714607913722805,-0.02714607913722805,neg
(เต็ม - ADJ),0.06060995257941571,-0.08774316085152711,-0.027133208272111402,neg
(พักผ่อน - ADJ),0.0425147691444244,-0.015414678114068643,0.027100091030355752,pos
(เมืองภูเก็ต - ADJ),0,-0.027030563906856864,-0.027030563906856864,neg
(ลอนดอน - ADJ),0,-0.026916027619115945,-0.026916027619115945,neg
(เช้าตรู่ - ADJ),0,-0.026869731433567287,-0.026869731433567287,neg
(ยอดเยี่ยม - ADJ),0.061629811479570244,-0.034794783954188224,0.02683502752538202,pos
(waterspouts - ADJ),0.026764813980806303,0,0.026764813980806303,pos
(บ่าย - ADJ),0.026764813980806303,0,0.026764813980806303,pos
(ทำมาหากิน - ADJ),0,-0.026734774907876104,-0.026734774907876104,neg
(ริม - ADJ),0.02657173071526525,0,0.02657173071526525,pos
(รัสเซีย - ADJ),0,-0.026437344950728275,-0.026437344950728275,neg
(โอ้ - ADJ),0.026394110186058296,0,0.026394110186058296,pos
(แน่ใจ - ADJ),0.012721510015007523,-0.039063332383039405,-0.026341822368031884,neg
(ทึ่ง - ADJ),0.026307750122538432,0,0.026307750122538432,pos
(ใส - ADJ),0.014280264573206448,-0.04052507514018046,-0.02624481056697401,neg
(ญาติ - ADJ),0,-0.026140668798812196,-0.026140668798812196,neg
(กิน - ADJ),0.025962598847866603,0,0.025962598847866603,pos
(ถนนสกปรก - ADJ),0,-0.025927275584128013,-0.025927275584128013,neg
(ชง - ADJ),0.025613639185932912,0,0.025613639185932912,pos
(แอสฟัลต์ - ADJ),0,-0.025613639185932912,-0.025613639185932912,neg
(อัปยศ - ADJ),0,-0.025565345101964995,-0.025565345101964995,neg
(สัก - ADJ),0.037147266187785744,-0.01158364731422925,0.025563618873556494,pos
(พลาสติก - ADJ),0,-0.02554496991197599,-0.02554496991197599,neg
(x - ADJ),0,-0.02547666785338782,-0.02547666785338782,neg
(แปลก - ADJ),0.031760912590556814,-0.006535167199703049,0.025225745390853767,pos
(คุกคาม - ADJ),0,-0.02478501089130776,-0.02478501089130776,neg
(อบอุ่น - ADJ),0.04653035084339163,-0.02182594395350992,0.02470440688988171,pos
(โต้เถียง - ADJ),0.024431471223505242,0,0.024431471223505242,pos
(ตำรวจ - ADJ),0,-0.024198790545186144,-0.024198790545186144,neg
(สวย - ADJ),0.023975621865929102,0,0.023975621865929102,pos
(เขี่ย - ADJ),0,-0.023925357883658616,-0.023925357883658616,neg
(ร้าย - ADJ),0.048305570479934314,-0.024544760051829487,0.023760810428104826,pos
(ซับซ้อน - ADJ),0,-0.0237376028330021,-0.0237376028330021,neg
(ไทย - ADJ),0.03461679846382214,-0.010902712339239472,0.023714086124582666,pos
(อิสระ - ADJ),0.011018331500977066,-0.034699443625048024,-0.02368111212407096,neg
(hummm - ADJ),0,-0.02364335924855346,-0.02364335924855346,neg
(สิ้นสุด - ADJ),0,-0.023614061405618447,-0.023614061405618447,neg
(สนุก - ADJ),0.030844484902743833,-0.007284612979485508,0.023559871923258327,pos
(hah - ADJ),0.023526601918930974,0,0.023526601918930974,pos
(ค็อกเทลเย็น - ADJ),0.023526601918930974,0,0.023526601918930974,pos
(อ้วน - ADJ),0,-0.023466951728571793,-0.023466951728571793,neg
(ระลึก - ADJ),0.04418459409250114,-0.02084662773239987,0.02333796636010127,pos
(หลวง - ADJ),0.029457594911800205,-0.006280997875522112,0.023176597036278092,pos
(เสมอ - ADJ),0.044608023301343835,-0.021496387540139973,0.023111635761203862,pos
(จังซีลอน - ADJ),0.023098845520404955,0,0.023098845520404955,pos
(เยี่ยมชมเชียงใหม่ - ADJ),0,-0.023098845520404955,-0.023098845520404955,neg
(เว้น - ADJ),0,-0.023015154051128126,-0.023015154051128126,neg
(ทำใจ - ADJ),0.022932066852387592,0,0.022932066852387592,pos
(เรี่ยวแรง - ADJ),0,-0.022932066852387592,-0.022932066852387592,neg
(ฟัน - ADJ),0,-0.022849577403278285,-0.022849577403278285,neg
(แข็ง - ADJ),0.025219835643786843,-0.04804761054413139,-0.022827774900344548,neg
(เบื่อหน่าย - ADJ),0.09722728344048004,-0.07443963888411753,0.022787644556362507,pos
(ขาว - ADJ),0.08163863314502884,-0.05888255654820847,0.02275607659682037,pos
(บ่อ - ADJ),0,-0.022654003274291595,-0.022654003274291595,neg
(ไหร่ - ADJ),0.022621732614356706,0,0.022621732614356706,pos
(จืด - ADJ),0.012963637792064006,-0.03549458349866296,-0.022530945706598957,neg
(อ่อนน้อม - ADJ),0.022445874622301635,0,0.022445874622301635,pos
(เมืองเก่า - ADJ),0,-0.02238964558649789,-0.02238964558649789,neg
(อนุญาต - ADJ),0,-0.022379519107263837,-0.022379519107263837,neg
(แกล้ง - ADJ),0,-0.0223668398525048,-0.0223668398525048,neg
(ดึงดูด - ADJ),0,-0.02222985512931727,-0.02222985512931727,neg
(แท็กซี่ - ADJ),0.05309449188857742,-0.03102357697673108,0.022070914911846342,pos
(โลกาภิวัตน์ - ADJ),0.022056189298997785,0,0.022056189298997785,pos
(หมาย - ADJ),0,-0.022056189298997785,-0.022056189298997785,neg
(เยี่ยมชม - ADJ),0.02186013815480016,0,0.02186013815480016,pos
(ตรงข้าม - ADJ),0.02184081981333165,0,0.02184081981333165,pos
(อดเยี่ยม - ADJ),0.02175404971955946,0,0.02175404971955946,pos
(ลับ - ADJ),0.05723384498002217,-0.035495836931279785,0.02173800804874238,pos
(เหน็บเหน็บ - ADJ),0.021679803816079736,0,0.021679803816079736,pos
(สมเหตุสมผล - ADJ),0.0440195776481691,-0.02241250227178706,0.02160707537638204,pos
(พัฒพงษ์ - ADJ),0.021606062986773342,0,0.021606062986773342,pos
(อาหารแดง - ADJ),0.021606062986773342,0,0.021606062986773342,pos
(เหล็ก - ADJ),0.021606062986773342,0,0.021606062986773342,pos
(อืม - ADJ),0.021489115419862526,0,0.021489115419862526,pos
(หา - ADJ),0.02146007607470055,0,0.02146007607470055,pos
